Station,Date,Depth (m),Time,Temp (°C),pH,Cond (µS/cm),D.O. (mg/L,D.O. (%),ORP
,,0.5,,19.7,8.21,122.4,7.59,107.6,327
,,1,,19.6,8.27,122.6,7.58,107.1,326
,,1.5,,19.5,8.28,122.4,7.59,107.2,326
,,2,,19.4,8.30,122.1,7.58,106.8,326
,,2.5,,19.4,8.29,122.6,7.56,106.7,326
,,3,,19.4,8.30,122.5,7.52,106.2,326
,,4,,19.3,8.29,122.7,7.51,105.6,327
,,5,,19.0,8.18,122.2,7.22,100.9,329
,,6,,18.8,8.03,122.2,6.76,94.2,331
,,7,,18.5,7.79,122.6,6.06,83.8,333
,,8,,18.4,7.63,123.4,5.49,75.6,335
,,9,,18.2,7.50,125.0,4.78,65.6,337
,,10,,17.8,7.36,127.0,3.97,54.1,339
,,11,,17.4,7.23,130.0,3.82,38.3,341
,,12,,17.0,7.15,132.9,2.04,27.4,342
,,13,,15.8,7.05,137.2,0.96,12.5,344
,,14,,14.8,6.97,140.3,0.18,2.3,346
,,15,,14.5,6.93,142.4,0.21,2.6,316
,,18,,14.1,6.92,145.5,0.16,2.1,194
,,20,bottom,,,,,,
,,,,,,,,,
,9/6/2018,0,9:40:00,16.6,7.55,129.8,7.2,95,340
,,0.5,,16.7,7.48,129.1,7.19,95.1,344
,,1,,16.7,7.51,128.6,7.2,95.3,343
,,1.5,,16.7,7.53,128.9,7.16,94.8,342
,,2,,16.7,7.57,128.6,7.17,95,341
,,2.5,,16.7,7.59,129,7.17,94.9,341
,,3,,16.7,7.61,128.8,7.15,94.8,341
,,4,,16.7,7.63,129.1,7.16,94.9,340
,,5,,16.7,7.65,128.8,7.14,94.4,339
,,6,,16.6,7.66,129,7.09,93.8,339
,,7,,16.6,7.69,128.6,7.06,93.4,338
,,8,,16.6,7.69,128.8,7.06,93.4,336
,,9,,16.6,7.69,128.6,7.07,93.5,336
,,10,,16.6,7.69,128.6,7.04,93.1,336
,,11,,16.6,7.7,129.1,7.02,93,336
,,12,,16.6,7.7,129,7.05,93.2,336
,,13,,16.6,7.7,128.9,7.1,93.9,336
,,14,,16.6,7.71,128.9,7.1,94,336
,,15,,16.6,7.71,129,7.11,94,336
,,20,9:45:00,14.6,7.22,156.4,0.22,2.6,92
