Station,Date,Depth (m),Time,Temp (°C),pH,Cond (µS/cm),D.O. (mg/L,D.O. (%),ORP
,8/4/2020 13:49,2.244707,20.54654,9.649248,1009.494,6.23659,85.84921,79.67146,
,8/4/2020 13:49,2.244385,20.56938,9.647102,1008.962,5.818276,80.11619,79.56647,
,8/4/2020 13:49,2.242449,20.59091,9.643032,1009.18,5.472298,75.38968,79.5027,
,8/4/2020 13:49,2.242224,20.59446,9.642569,1009.178,5.419493,74.66828,79.49039,
,,,,,,,,,
,Date Time,Depth (m),Temp (°C),pH (SU),Spc. Cond. (µS/cm),RDO (mg/L),RDO (%Sat),ORP (mV),
,12:54:15 PM,0.97,14.61,9.37,941.35,14.48,175.41,17.80,
,12:54:17 PM,0.95,14.53,9.38,941.27,14.49,175.94,17.71,
,12:54:19 PM,0.84,14.33,9.38,953.43,14.60,175.83,17.28,
,12:54:21 PM,0.82,14.31,9.39,954.76,14.61,175.83,17.23,
,12:54:23 PM,0.65,14.29,9.39,957.69,14.67,176.46,17.13,
,12:54:25 PM,0.54,14.34,9.39,956.92,14.63,176.40,16.90,
,12:54:27 PM,0.52,14.34,9.39,956.91,14.63,176.42,16.88,
,12:54:29 PM,0.44,14.41,9.40,959.57,14.71,177.51,16.84,
,12:54:31 PM,0.34,14.45,9.41,959.39,14.70,179.09,16.66,
,12:54:33 PM,0.33,14.45,9.41,959.48,14.70,179.31,16.64,
,12:54:35 PM,0.21,14.52,9.43,962.26,14.94,180.78,15.98,
,12:54:37 PM,0.18,14.62,9.45,962.23,15.11,183.14,15.54,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
