NOTE 1: HCB-only samples are identified as 'HCB-SurfGrab' under CollMeth and were only analyzed for cyanobacteria,,,,,,,,,,,,,,,,,,,,,,,
"NOTE 2: All 'Phyto_Res_VanDorn' and 'Phyto_Res_Net' samples identified under CollMeth were analyzed for the entire phytoplankton assemblage (e.g., green algae, diatoms, cyanobacteria, cryptomonads, etc.)",,,,,,,,,,,,,,,,,,,,,,,
NOTE 3: StationID's for 'Phyto_Res_VanDorn' and 'Phyto_Res_Net' samples correspond to StationIDs and associated chemical and physical data in the 'ChemPhysData_2002-2021' worksheet,,,,,,,,,,,,,,,,,,,,,,,
NOTE 4: HCB-only samples identified as 'HCB-SurfGrab'  under CollMeth do not have associated chemical and physical data in the 'ChemPhysData_2002-2021' worksheet,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
PerSampID,StationID,CollMeth,SECTION,QUARTER,RANGE,Town,WaterbodySize_Acres,Lat_Dec,Long_Dec,WaterbodyName,HUC_12,RepNum,CollDate,CollTime,PerTaxaID,Genus/Species/Variety,Individuals (Raw Cnt),Density (cells/L),Family,Genus,Class,Order,Division
1710,WYDEQ_RES_68,Phyto_Res_VanDorn,,,,,,,,Boysen Reservoir-Cottonwood Bay,1.01E+11,0,5/10/2022,10:40,1314,Aulacoseira sp.,26,45875,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
1710,WYDEQ_RES_68,Phyto_Res_VanDorn,,,,,,,,Boysen Reservoir-Cottonwood Bay,1.01E+11,0,5/10/2022,10:40,1601,Stephanodiscus sp.,17,29996,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
1710,WYDEQ_RES_68,Phyto_Res_VanDorn,,,,,,,,Boysen Reservoir-Cottonwood Bay,1.01E+11,0,5/10/2022,10:40,1673,Synedra sp.,2,3529,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
1710,WYDEQ_RES_68,Phyto_Res_VanDorn,,,,,,,,Boysen Reservoir-Cottonwood Bay,1.01E+11,0,5/10/2022,10:40,1844,Asterionella sp.,238,419933,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
1710,WYDEQ_RES_68,Phyto_Res_VanDorn,,,,,,,,Boysen Reservoir-Cottonwood Bay,1.01E+11,0,5/10/2022,10:40,1891,Encyonema sp.,1,1764,Cymbellaceae,Encyonema,Bacillariophyceae,Cymbellales,Bacillariophyta
1710,WYDEQ_RES_68,Phyto_Res_VanDorn,,,,,,,,Boysen Reservoir-Cottonwood Bay,1.01E+11,0,5/10/2022,10:40,ND124,Aphanizomenon,18,31760,Nostocaceae,Aphanizomenon,Cyanophyceae,Nostocales,Cyanophyta
1710,WYDEQ_RES_68,Phyto_Res_VanDorn,,,,,,,,Boysen Reservoir-Cottonwood Bay,1.01E+11,0,5/10/2022,10:40,ND127,Cryptomonas,13,22938,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
1710,WYDEQ_RES_68,Phyto_Res_VanDorn,,,,,,,,Boysen Reservoir-Cottonwood Bay,1.01E+11,0,5/10/2022,10:40,ND128,Dinobryon,4,7057,Dinobryaceae,Dinobryon,Chrysophyceae,Ochromonadales,Chrysophyta
1710,WYDEQ_RES_68,Phyto_Res_VanDorn,,,,,,,,Boysen Reservoir-Cottonwood Bay,1.01E+11,0,5/10/2022,10:40,ND30,Ankistrodesmus,2,3529,Oocystaceae,Ankistrodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,1287,Navicula sp.,8,13465,Naviculaceae,Navicula,Bacillariophyceae,Naviculales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,1288,Nitzschia sp.,2,3366,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,1300,Fragilaria sp.,4,6732,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,1601,Stephanodiscus sp.,43,72375,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,1673,Synedra sp.,2,3366,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,1844,Asterionella sp.,232,390489,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,ND127,Cryptomonas,25,42079,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,ND128,Dinobryon,4,6733,Dinobryaceae,Dinobryon,Chrysophyceae,Ochromonadales,Chrysophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,ND149,Ankyra,2,3366,Oocystaceae,Ankistrodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,0,5/10/2022,11:10,ND226,Copepoda,1,1683,,,Maxillopoda,,Copepoda
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,1300,Fragilaria sp.,5,10565,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,1314,Aulacoseira sp.,13,27468,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,1601,Stephanodiscus sp.,47,99309,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,1673,Synedra sp.,5,10565,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,1844,Asterionella sp.,213,450059,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,1891,Encyonema sp.,1,2113,Cymbellaceae,Encyonema,Bacillariophyceae,Cymbellales,Bacillariophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,ND127,Cryptomonas,14,29581,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,ND128,Dinobryon,12,25355,Dinobryaceae,Dinobryon,Chrysophyceae,Ochromonadales,Chrysophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,ND149,Ankyra,2,4226,Oocystaceae,Ankistrodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
1711,WYDEQ_RES_67,Phyto_Res_VanDorn,,,,,,43.302967,-108.2018361,BOYSEN RESERVOIR - TPD,1.01E+11,1,5/10/2022,11:10,ND237,Actinastrum,4,8452,Chlorellaceae,Actinastrum,Chlorophyceae,Sphaeropleales,Chlorophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,1287,Navicula sp.,3,6292,Naviculaceae,Navicula,Bacillariophyceae,Naviculales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,1288,Nitzschia sp.,5,10487,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,1300,Fragilaria sp.,144,302028,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,1314,Aulacoseira sp.,6,12585,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,1601,Stephanodiscus sp.,17,35656,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,1673,Synedra sp.,3,6292,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,1835,Diatoma sp.,1,2097,Fragilariaceae,Diatoma,Fragilariophyceae,Fragilariales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,1844,Asterionella sp.,95,199255,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,2198,Cyclotella,2,4195,Stephanodiscaceae,Cyclotella,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,2207,Gomphonema,2,4195,Gomphonemataceae,Gomphonema,Bacillariophyceae,Cymbellales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,2291,Rhoicosphenia,2,4195,Rhoicospheniaceae,Rhoicosphenia,Bacillariophyceae,Cymbellales,Bacillariophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND102,Coelastrum,6,12584,Scenedesmaceae,Coelastrum,Chlorophyceae,Chlorococcales,Chlorophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND105,Oocystis,1,2097,Oocystaceae,Oocystis,Chlorophyceae,Chlorococcales,Chlorophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND127,Cryptomonas,26,54533,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND128,Dinobryon,1,2097,Dinobryaceae,Dinobryon,Chrysophyceae,Ochromonadales,Chrysophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND131,Monoraphidium,4,8390,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND237,Actinastrum,4,8390,Chlorellaceae,Actinastrum,Chlorophyceae,Sphaeropleales,Chlorophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND245,Dolichospermum,15,31461,Nostocaceae,Dolichospermum,Cyanophyceae,Nostocales,Cyanophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND263,Planktosphaeria,4,8390,Oocystaceae,Planktosphaeria,Trebouxiophyceae,Oocystales,Chlorophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND30,Ankistrodesmus,1,2097,Oocystaceae,Ankistrodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
1712,WYDEQ_RES_64,Phyto_Res_VanDorn,,,,,,43.277556,-108.1862972,BOYSEN RESERVOIR - RPD,1.01E+11,0,5/10/2022,12:05,ND44,Scenedesmus,7,14682,Scenedesmaceae,Scenedesmus,Chlorophyceae,Chlorococcales,Chlorophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,1288,Nitzschia sp.,51,157946,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,1300,Fragilaria sp.,89,275632,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,1601,Stephanodiscus sp.,14,43358,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,1673,Synedra sp.,3,9291,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,1844,Asterionella sp.,137,424287,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,1891,Encyonema sp.,2,6194,Cymbellaceae,Encyonema,Bacillariophyceae,Cymbellales,Bacillariophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,2207,Gomphonema,1,3097,Gomphonemataceae,Gomphonema,Bacillariophyceae,Cymbellales,Bacillariophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,ND127,Cryptomonas,1,3097,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,ND128,Dinobryon,4,12388,Dinobryaceae,Dinobryon,Chrysophyceae,Ochromonadales,Chrysophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,ND131,Monoraphidium,3,9291,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,ND149,Ankyra,3,9291,Oocystaceae,Ankistrodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,ND263,Planktosphaeria,3,9291,Oocystaceae,Planktosphaeria,Trebouxiophyceae,Oocystales,Chlorophyta
1713,WYDEQ_RES_303,Phyto_Res_VanDorn,8,NESE,6,3,,43.251675,-108.184722,Boysen Reservoir-Fremont Bay,1.01E+11,0,5/10/2022,12:40,ND44,Scenedesmus,1,3097,Scenedesmaceae,Scenedesmus,Chlorophyceae,Chlorococcales,Chlorophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,1288,Nitzschia sp.,2,5186,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,1300,Fragilaria sp.,49,127065,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,1601,Stephanodiscus sp.,8,20745,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,1673,Synedra sp.,5,12966,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,1844,Asterionella sp.,247,640513,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,2207,Gomphonema,1,2593,Gomphonemataceae,Gomphonema,Bacillariophyceae,Cymbellales,Bacillariophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,ND127,Cryptomonas,12,31118,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,ND128,Dinobryon,5,12966,Dinobryaceae,Dinobryon,Chrysophyceae,Ochromonadales,Chrysophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,ND131,Monoraphidium,1,2593,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
1714,WYDEQ_RES_304,Phyto_Res_VanDorn,15,SWNW,6,4,,43.325483,-108.16,Boysen Reservoir-Tough Creek Campground,1.01E+11,0,5/10/2022,13:30,ND149,Ankyra,3,7780,Oocystaceae,Ankistrodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
1715,WYDEQ_RES_305,Phyto_Res_VanDorn,8,SWNW,94,38,,43.365706,-108.148611,Boysen Reservoir-East Shore,1.01E+11,0,5/10/2022,13:40,1287,Navicula sp.,1,2922,Naviculaceae,Navicula,Bacillariophyceae,Naviculales,Bacillariophyta
1715,WYDEQ_RES_305,Phyto_Res_VanDorn,8,SWNW,94,38,,43.365706,-108.148611,Boysen Reservoir-East Shore,1.01E+11,0,5/10/2022,13:40,1288,Nitzschia sp.,85,248343,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
1715,WYDEQ_RES_305,Phyto_Res_VanDorn,8,SWNW,94,38,,43.365706,-108.148611,Boysen Reservoir-East Shore,1.01E+11,0,5/10/2022,13:40,1300,Fragilaria sp.,30,87651,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
1715,WYDEQ_RES_305,Phyto_Res_VanDorn,8,SWNW,94,38,,43.365706,-108.148611,Boysen Reservoir-East Shore,1.01E+11,0,5/10/2022,13:40,1314,Aulacoseira sp.,11,32139,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
1715,WYDEQ_RES_305,Phyto_Res_VanDorn,8,SWNW,94,38,,43.365706,-108.148611,Boysen Reservoir-East Shore,1.01E+11,0,5/10/2022,13:40,1601,Stephanodiscus sp.,31,90572,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
1715,WYDEQ_RES_305,Phyto_Res_VanDorn,8,SWNW,94,38,,43.365706,-108.148611,Boysen Reservoir-East Shore,1.01E+11,0,5/10/2022,13:40,1673,Synedra sp.,8,23373,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
