ChemSampID,StationID,WaterbodyName,CommonName,Latitude,Longitude,WaterbodySize_Acres,HUC12,Section,Quarter,Range,Town,Elevation,CollDate,ShortName_Revised,BelowDet,ChemValue,ChemUnits,Comments,SurfaceBottom,MaximumDepth,SampleDepth,WBTypeID,RepNum
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,Conductance,0,601.1,µS/cm,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,"DO, mg/L",0,11.13,mg/l,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,pH,0,8.21,SU,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,Temp,0,8.92,°C,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,"DO, %",0,114.5,%,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,Orthophosphate as P (total),1,0.01,mg/l,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,Secchi Depth,0,1.85,m,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,Phosphorus as P (total),1,0.01,mg/l,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,Total Nitrogen (unfiltered),0,0.02,mg/l,,,,0.5,LT,0
69819,WYDEQ_RES_68,"Boysen Reservoir Transitional Embayment, Cottonwood Creek Bay",Boysen Reservoir,43.346903,-108.2127722,18534.250437,100800050507,,,,,4726.47998,5/10/2022,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LT,0
69820,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Chlorophyll a (phytoplankton),0,4.7,µg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Alkalinity,0,168,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Chlorides,0,10,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Conductance,0,613.9,µS/cm,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Hardness,0,211,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,"DO, mg/L",0,11.07,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,pH,0,8.2,SU,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Temp,0,9.11,°C,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Total Aluminum,0,62,µg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,"DO, %",0,114.6,%,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Orthophosphate as P (total),1,0.01,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Secchi Depth,0,2.4,m,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Dissolved Calcium,0,55,µg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Dissolved Cadmium,1,0.1,µg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Dissolved Magnesium,0,18,µg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Phosphorus as P (total),0,0.01,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Dissolved Potassium,0,3,µg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Dissolved Sodium,0,52,µg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Sulfates as SO4,0,148,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Total Nitrogen (unfiltered),0,0.2,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LT,0
69821,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Bicarbonate,0,142,mg/l,,,,0.5,LT,0
69824,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Chlorophyll a (phytoplankton),0,4.5,µg/l,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Alkalinity,0,172,mg/l,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Conductance,0,652.5,µS/cm,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,"DO, mg/L",0,10.49,mg/l,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,pH,0,8.01,SU,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Temp,0,10.4,°C,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,"DO, %",0,112.1,%,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Orthophosphate as P (total),1,0.1,mg/l,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Secchi Depth,0,0.7,m,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Phosphorus as P (total),0,0.02,mg/l,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Total Nitrogen (unfiltered),0,0.2,mg/l,,,,0.5,LR,0
69825,WYDEQ_RES_64,"Boysen Reservoir, Riverine Pelagic: Freemont 1",Boysen Reservoir,43.277556,-108.1862972,18534.250437,100800050501,,,,,4726.47998,5/10/2022,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LR,0
69826,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Chlorophyll a (phytoplankton),0,5.2,µg/l,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Alkalinity,0,170,mg/l,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Conductance,0,509.6,µS/cm,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,"DO, mg/L",0,10.9,mg/l,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,pH,0,8.12,SU,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Temp,0,9.4,°C,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,"DO, %",0,114,%,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Orthophosphate as P (total),1,0.1,mg/l,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Total Ammonia as N,1,0.05,mg/l,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Secchi Depth,0,0.6,m,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Phosphorus as P (total),0,0.01,mg/l,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Total Nitrogen (unfiltered),0,0.2,mg/l,,,,0.5,L,0
69827,WYDEQ_RES_303,"Boysen Reservoir, Fremont Bay",Boysen Reservoir,43.251675,-108.184722,18534.250437,100800050501,8,NESE,6,3,4726.48,5/10/2022,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,L,0
69828,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Chlorophyll a (phytoplankton),0,2,µg/l,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Alkalinity,0,168,mg/l,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Conductance,0,617.5,µS/cm,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,"DO, mg/L",0,11.4,mg/l,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,pH,0,8.1,SU,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Temp,0,10,°C,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,"DO, %",0,120.2,%,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Orthophosphate as P (total),1,0.1,mg/l,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Total Ammonia as N,1,0.05,mg/l,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Secchi Depth,0,2.4,m,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Phosphorus as P (total),1,0.01,mg/l,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Total Nitrogen (unfiltered),0,0.2,mg/l,,,,0.5,L,0
69829,WYDEQ_RES_304,"Boysen Reservoir, Tough Creek Campground",Boysen Reservoir,43.325483,-108.16,18534.250437,100800050501,15,SWNW,6,4,4726.48,5/10/2022,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,L,0
69830,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Chlorophyll a (phytoplankton),0,6.1,µg/l,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Alkalinity,0,168,mg/l,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Conductance,0,597.6,µS/cm,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,"DO, mg/L",0,11.4,mg/l,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,pH,0,8.2,SU,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Temp,0,10.4,°C,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,"DO, %",0,121.8,%,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Orthophosphate as P (total),1,0.1,mg/l,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Total Ammonia as N,1,0.05,mg/l,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Secchi Depth,0,2.3,m,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Phosphorus as P (total),1,0.01,mg/l,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Total Nitrogen (unfiltered),0,0.2,mg/l,,,,0.5,L,0
69831,WYDEQ_RES_305,"Boysen Reservoir, East Shore",Boysen Reservoir,43.365706,-108.148611,18534.250437,100800050501,8,SWNW,94,39,4726.48,5/10/2022,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,L,0
69832,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,Chlorophyll a (phytoplankton),0,3.6,µg/l,,,,0.5,LL,0
69833,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,Alkalinity,0,155,mg/l,,,,0.5,LL,0
69833,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,Conductance,0,577.3,µS/cm,,,,0.5,LL,0
69833,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,"DO, mg/L",0,8.6,mg/l,,,,0.5,LL,0
69833,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,pH,0,9.2,SU,,,,0.5,LL,0
69833,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,Temp,0,16.1,°C,,,,0.5,LL,0
69833,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,"DO, %",0,103.8,%,,,,0.5,LL,0
69833,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,Orthophosphate as P (total),1,0.01,mg/l,,,,0.5,LL,0
69833,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LL,0
69833,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/15/2022,Secchi Depth,0,2.2,m,,,,0.5,LL,0
